Player.Name,season,season_copy,player_name_Cal,year,defence_def_rtg,offence,defensive_score,offensive_score,player_name,offensive_ranking,defensive_ranking
davonte-davis-1,2021-22,2021,davonte-davis-1_2021,22,1563.4,280.35,1342.7977,277.49255,davonte-davis-1_2021-22,843,5878
nick-honor-1,2020-21,2020,nick-honor-1_2020,21,769.93,119.89,968.6637,277.4285,nick-honor-1_2020-21,844,7569
dominick-welch-1,2021-22,2021,dominick-welch-1_2021,22,1520.96,6,1617.5297,277.28625,dominick-welch-1_2021-22,845,4164
kyle-ahrens-1,2018-19,2018,kyle-ahrens-1_2018,19,1265.2,97.24,1439.2129,276.57043,kyle-ahrens-1_2018-19,846,5257
eli-parquet-1,2020-21,2020,eli-parquet-1_2020,21,1018.72,84,1180.2214,276.37152,eli-parquet-1_2020-21,847,6806
bryce-hamilton-1,2019-20,2019,bryce-hamilton-1_2019,20,2036.77,114.15,1947.5801,275.93616,bryce-hamilton-1_2019-20,848,2141
osasumwen-osaghae-1,2018-19,2018,osasumwen-osaghae-1_2018,19,2686.5400000000004,454.08,2790.996,275.8144,osasumwen-osaghae-1_2018-19,849,58
jordan-harris-4,2018-19,2018,jordan-harris-4_2018,19,2000.2,183,1800.3057,275.0387,jordan-harris-4_2018-19,850,3042
noah-carter-1,2021-22,2021,noah-carter-1_2021,22,1885.4200000000003,212,1740.0676,274.9828,noah-carter-1_2021-22,851,3439
jared-bynum-1,2021-22,2021,jared-bynum-1_2021,22,1151.1,166.6,1271.7194,274.39673,jared-bynum-1_2021-22,852,6294
armaan-franklin-1,2020-21,2020,armaan-franklin-1_2020,21,1381.54,124.95,1538.0577,274.09055,armaan-franklin-1_2020-21,853,4603
rj-cole-1,2018-19,2018,rj-cole-1_2018,19,1117.16,462.6,1156.62,274.04312,rj-cole-1_2018-19,854,6939
myles-cale-1,2020-21,2020,myles-cale-1_2020,21,1339.66,321.93000000000006,1394.0278,273.96994,myles-cale-1_2020-21,855,5537
fred-thatchjr-1,2020-21,2020,fred-thatchjr-1_2020,21,1976.19,307.23,1849.9578,273.65732,fred-thatchjr-1_2020-21,856,2743
noah-locke-1,2018-19,2018,noah-locke-1_2018,19,1109.8,413.84,1076.5619,273.52002,noah-locke-1_2018-19,857,7318
tucker-richardson-1,2019-20,2019,tucker-richardson-1_2019,20,1901.8,427.28,1646.6178,273.41595,tucker-richardson-1_2019-20,858,3981
colin-castleton-1,2019-20,2019,colin-castleton-1_2019,20,2273.4,535.92,2513.9897,273.22446,colin-castleton-1_2019-20,859,234
austin-wiley-1,2018-19,2018,austin-wiley-1_2018,19,3192.16,419.2,2879.9922,273.0598,austin-wiley-1_2018-19,860,37
mike-jones-35,2020-21,2020,mike-jones-35_2020,21,1437.4,424.44,1405.5807,272.8374,mike-jones-35_2020-21,861,5471
quenton-jackson-1,2020-21,2020,quenton-jackson-1_2020,21,1730,597.87,1441.6031,272.71146,quenton-jackson-1_2020-21,862,5236
anthony-mathis-1,2018-19,2018,anthony-mathis-1_2018,19,1136.2699999999998,359.73,946.0522,272.63376,anthony-mathis-1_2018-19,863,7611
grant-sherfield-1,2021-22,2021,grant-sherfield-1_2021,22,986.53,326.04,1148.3019,272.28836,grant-sherfield-1_2021-22,864,6983
savion-flagg-1,2019-20,2019,savion-flagg-1_2019,20,1535.4599999999998,241.02,1696.2274,272.28235,savion-flagg-1_2019-20,865,3690
rasir-bolton-1,2021-22,2021,rasir-bolton-1_2021,22,1006.33,202.74000000000004,1035.0303,272.15073,rasir-bolton-1_2021-22,866,7445
dillon-jones-1,2020-21,2020,dillon-jones-1_2020,21,3313.01,373.24,2561.348,272.04767,dillon-jones-1_2020-21,867,180
connor-mccaffery-1,2021-22,2021,connor-mccaffery-1_2021,22,1661.0500000000002,289.2,1469.3768,271.9087,connor-mccaffery-1_2021-22,868,5048
boogie-ellis-1,2021-22,2021,boogie-ellis-1_2021,22,1403.88,592.56,1307.6722,271.83005,boogie-ellis-1_2021-22,869,6096
joel-soriano-1,2021-22,2021,joel-soriano-1_2021,22,2999.97,510.68,2413.1064,271.80344,joel-soriano-1_2021-22,870,368
dallas-walton-1,2020-21,2020,dallas-walton-1_2020,21,2102.48,302.4,2168.7205,271.5474,dallas-walton-1_2020-21,871,1029
rob-phinisee-1,2018-19,2018,rob-phinisee-1_2018,19,1413.9,156.48000000000002,1414.0209,271.52908,rob-phinisee-1_2018-19,872,5414
johnny-mccants-1,2018-19,2018,johnny-mccants-1_2018,19,2260.28,477.42,2119.5522,271.49338,johnny-mccants-1_2018-19,873,1245
hasahn-french-1,2018-19,2018,hasahn-french-1_2018,19,2744.92,424.98,2531.1648,271.22992,hasahn-french-1_2018-19,874,210
miller-kopp-1,2019-20,2019,miller-kopp-1_2019,20,1189.7600000000002,140.94,1376.6069,271.20224,miller-kopp-1_2019-20,875,5653
sean-mcdermott-1,2018-19,2018,sean-mcdermott-1_2018,19,2000.2000000000005,754.4,1565.4426,270.86957,sean-mcdermott-1_2018-19,876,4446
rasir-bolton-1,2019-20,2019,rasir-bolton-1_2019,20,1955.0800000000004,224.44000000000003,1478.2743,270.7062,rasir-bolton-1_2019-20,877,4984
will-richardson-1,2020-21,2020,will-richardson-1_2020,21,1296.19,433.44,1307.6733,270.5431,will-richardson-1_2020-21,878,6095
davonte-gaines-1,2021-22,2021,davonte-gaines-1_2021,22,2260.48,97.86,2251.5981,270.3579,davonte-gaines-1_2021-22,879,735
teddy-allen-1,2020-21,2020,teddy-allen-1_2020,21,2024.5,432.99,1785.1409,269.81192,teddy-allen-1_2020-21,880,3134
camren-wynter-1,2021-22,2021,camren-wynter-1_2021,22,1260.25,138.4,1464.959,269.72858,camren-wynter-1_2021-22,881,5075
jarred-godfrey-1,2021-22,2021,jarred-godfrey-1_2021,22,2127.35,254.51,1806.1077,269.71527,jarred-godfrey-1_2021-22,882,3001
immanuel-quickley-1,2018-19,2018,immanuel-quickley-1_2018,19,1381.96,575.97,1124.5735,269.70056,immanuel-quickley-1_2018-19,883,7094
fred-thatchjr-1,2021-22,2021,fred-thatchjr-1_2021,22,1757.12,75.60000000000001,1926.754,269.69095,fred-thatchjr-1_2021-22,884,2297
quincy-guerrier-1,2021-22,2021,quincy-guerrier-1_2021,22,1690.66,222.95,1812.7699,269.52155,quincy-guerrier-1_2021-22,885,2953
myles-cale-1,2019-20,2019,myles-cale-1_2019,20,1331,302.8,1525.0234,269.4267,myles-cale-1_2019-20,886,4678
cody-riley-1,2020-21,2020,cody-riley-1_2020,21,1808.45,146.52,2231.2178,269.24573,cody-riley-1_2020-21,887,795
nick-muszynski-1,2020-21,2020,nick-muszynski-1_2020,21,2058.1200000000003,463.63,2125.681,268.777,nick-muszynski-1_2020-21,888,1217
alex-morales-1,2020-21,2020,alex-morales-1_2020,21,2176.66,486.6,1812.7549,268.7321,alex-morales-1_2020-21,889,2954
caleb-grill-1,2021-22,2021,caleb-grill-1_2021,22,1734.6,287.14000000000004,1459.3564,268.72498,caleb-grill-1_2021-22,890,5110
nicolas-timberlake-1,2021-22,2021,nicolas-timberlake-1_2021,22,1443.61,264.6,1522.4592,268.68848,nicolas-timberlake-1_2021-22,891,4699
tyreek-smith-1,2021-22,2021,tyreek-smith-1_2021,22,2091.6200000000003,284.2,1959.9332,268.6312,tyreek-smith-1_2021-22,892,2061
umoja-gibson-1,2019-20,2019,umoja-gibson-1_2019,20,1351.7,379.62,1133.4161,268.62344,umoja-gibson-1_2019-20,893,7053
manny-bates-1,2022-23,2022,manny-bates-1_2022,23,2281,283.56,2139.305,268.56833,manny-bates-1_2022-23,894,1155
jack-ferguson-1,2020-21,2020,jack-ferguson-1_2020,21,1701.16,155.2,1749.2893,268.42288,jack-ferguson-1_2020-21,895,3384
jordan-wright-1,2020-21,2020,jordan-wright-1_2020,21,2152.6,318.36,1933.7625,267.7396,jordan-wright-1_2020-21,896,2234
mitchell-saxen-1,2021-22,2021,mitchell-saxen-1_2021,22,2157.88,474.5799999999999,2170.0305,267.61115,mitchell-saxen-1_2021-22,897,1022
malik-hall-1,2019-20,2019,malik-hall-1_2019,20,2058.25,232.14,1949.8257,267.34207,malik-hall-1_2019-20,898,2133
aj-reeves-1,2020-21,2020,aj-reeves-1_2020,21,1133.92,278.78,1388.8243,266.97577,aj-reeves-1_2020-21,899,5572
mouhamed-gueye-1,2021-22,2021,mouhamed-gueye-1_2021,22,2275.75,396.27,2125.3967,266.0084,mouhamed-gueye-1_2021-22,900,1220
donovan-clay-1,2021-22,2021,donovan-clay-1_2021,22,1828.59,171.81,2097.9937,265.84875,donovan-clay-1_2021-22,901,1328
ethan-wright-1,2021-22,2021,ethan-wright-1_2021,22,1515.5300000000002,105.57,1742.3962,265.40683,ethan-wright-1_2021-22,902,3426
rj-davis-1,2020-21,2020,rj-davis-1_2020,21,1426.28,411.11000000000007,1209.7104,265.37756,rj-davis-1_2020-21,903,6649
moses-wright-1,2019-20,2019,moses-wright-1_2019,20,2302.45,614.9399999999999,2189.7358,265.2305,moses-wright-1_2019-20,904,948
dexter-dennis-1,2021-22,2021,dexter-dennis-1_2021,22,2061.25,411.82,1640.2715,265.01788,dexter-dennis-1_2021-22,905,4023
rechon-black-1,2019-20,2019,rechon-black-1_2019,20,1722.35,309.15000000000003,1881.0709,264.93735,rechon-black-1_2019-20,906,2559
tyler-robertson-1,2021-22,2021,tyler-robertson-1_2021,22,1937.72,107.12,1841.2859,264.2105,tyler-robertson-1_2021-22,907,2789
theo-john-2,2019-20,2019,theo-john-2_2019,20,1940.9,293.40000000000003,2234.8982,264.1996,theo-john-2_2019-20,908,781
wyatt-wilkes-1,2020-21,2020,wyatt-wilkes-1_2020,21,1278.16,-65.11,1613.2567,264.15286,wyatt-wilkes-1_2020-21,909,4187
darryl-morsell-1,2018-19,2018,darryl-morsell-1_2018,19,1547.4499999999998,221.44000000000003,1423.0471,263.50577,darryl-morsell-1_2018-19,910,5361
danny-pippen-1,2019-20,2019,danny-pippen-1_2019,20,2408.59,214.83,2329.5276,263.41183,danny-pippen-1_2019-20,911,528
caleb-mcconnell-1,2019-20,2019,caleb-mcconnell-1_2019,20,1939.26,184.05,1718.792,262.90485,caleb-mcconnell-1_2019-20,912,3570
buddy-boeheim-1,2018-19,2018,buddy-boeheim-1_2018,19,744.9200000000001,291.39,1219.6378,262.8085,buddy-boeheim-1_2018-19,913,6592
brock-cunningham-1,2020-21,2020,brock-cunningham-1_2020,21,1708.55,189.15,1730.6417,262.74503,brock-cunningham-1_2020-21,914,3498
noah-gurley-1,2020-21,2020,noah-gurley-1_2020,21,1737.64,98.78,1699.6893,262.60788,noah-gurley-1_2020-21,915,3667
marcus-shaver-1,2020-21,2020,marcus-shaver-1_2020,21,1492.1,311.22,1629.7443,262.5191,marcus-shaver-1_2020-21,916,4087
finn-sullivan-1,2021-22,2021,finn-sullivan-1_2021,22,2313.31,222.72,1610.3114,262.25085,finn-sullivan-1_2021-22,917,4203
lamont-butler-1,2021-22,2021,lamont-butler-1_2021,22,1338.22,265.67999999999995,1260.1621,262.2376,lamont-butler-1_2021-22,918,6360
dane-goodwin-1,2019-20,2019,dane-goodwin-1_2019,20,1742.9199999999998,158.26999999999998,1514.7646,261.98712,dane-goodwin-1_2019-20,919,4751
issac-vann-1,2018-19,2018,issac-vann-1_2018,19,1085.6,83.16,1462.7716,261.96558,issac-vann-1_2018-19,920,5090
zyon-pullin-1,2021-22,2021,zyon-pullin-1_2021,22,1687.4199999999998,264.92,1596.3403,261.6381,zyon-pullin-1_2021-22,921,4273
luwane-pipkins-1,2018-19,2018,luwane-pipkins-1_2018,19,1350.45,336.09000000000003,1345.4427,261.37326,luwane-pipkins-1_2018-19,922,5858
alihan-demir-1,2018-19,2018,alihan-demir-1_2018,19,1751,209.44,1740.0199,260.91174,alihan-demir-1_2018-19,923,3441
makhel-mitchell-1,2021-22,2021,makhel-mitchell-1_2021,22,2720.5,164.92000000000002,2063.8425,260.89752,makhel-mitchell-1_2021-22,924,1496
flo-thamba-1,2021-22,2021,flo-thamba-1_2021,22,2095.84,68.77,2226.295,260.8958,flo-thamba-1_2021-22,925,815
dj-horne-1,2021-22,2021,dj-horne-1_2021,22,1350.0400000000002,278.07,1089.574,260.79242,dj-horne-1_2021-22,926,7258
dayvion-mcknight-1,2021-22,2021,dayvion-mcknight-1_2021,22,1502.92,151.20000000000002,1602.5587,260.7649,dayvion-mcknight-1_2021-22,927,4244
jhivvan-jackson-1,2019-20,2019,jhivvan-jackson-1_2019,20,1476.38,214.75,1588.8124,260.67596,jhivvan-jackson-1_2019-20,928,4309
josh-roberts-1,2019-20,2019,josh-roberts-1_2019,20,2054.26,94.77,2331.9214,260.60974,josh-roberts-1_2019-20,929,523
nick-sherod-1,2019-20,2019,nick-sherod-1_2019,20,1492,-41.36,1818.5886,260.47992,nick-sherod-1_2019-20,930,2918
spencer-jones-1,2020-21,2020,spencer-jones-1_2020,21,1669.8,462.96,1834.2646,260.28748,spencer-jones-1_2020-21,931,2829
norchad-omier-1,2020-21,2020,norchad-omier-1_2020,21,3390.08,507.28,3115.8494,260.26074,norchad-omier-1_2020-21,932,5
nate-laszewski-1,2019-20,2019,nate-laszewski-1_2019,20,2520.4,452.98,1979.6095,260.08102,nate-laszewski-1_2019-20,933,1946
jahvon-quinerly-1,2020-21,2020,jahvon-quinerly-1_2020,21,1211.99,142.11999999999998,1019.90985,260.06876,jahvon-quinerly-1_2020-21,934,7478
zach-reichle-1,2019-20,2019,zach-reichle-1_2019,20,1410.76,253.11,1431.2557,259.99567,zach-reichle-1_2019-20,935,5311
payton-willis-1,2020-21,2020,payton-willis-1_2020,21,1746.7,722.9300000000001,1297.6753,259.79532,payton-willis-1_2020-21,936,6147
xavier-johnson-2,2019-20,2019,xavier-johnson-2_2019,20,1549.08,286.16,1491.8984,259.49893,xavier-johnson-2_2019-20,937,4897
malik-osborne-1,2020-21,2020,malik-osborne-1_2020,21,2429.8,194.48,1992.3823,259.47125,malik-osborne-1_2020-21,938,1873
marcus-weathers-1,2019-20,2019,marcus-weathers-1_2019,20,2102.6800000000003,384.8,2094.3425,259.43848,marcus-weathers-1_2019-20,939,1343
kevin-mccullar-1,2019-20,2019,kevin-mccullar-1_2019,20,2157.28,369.2,1848.5708,259.28284,kevin-mccullar-1_2019-20,940,2751
alex-reese-1,2019-20,2019,alex-reese-1_2019,20,1826.96,190.23,1938.5498,258.90414,alex-reese-1_2019-20,941,2200
myles-dread-1,2018-19,2018,myles-dread-1_2018,19,1233.1999999999998,322.5,1201.1558,258.86224,myles-dread-1_2018-19,942,6693
ahsan-asadullah-1,2019-20,2019,ahsan-asadullah-1_2019,20,2555.5000000000005,190.84000000000003,2738.598,258.85614,ahsan-asadullah-1_2019-20,943,77
javion-hamlet-1,2019-20,2019,javion-hamlet-1_2019,20,1319.2,210.34000000000003,1360.6864,258.61166,javion-hamlet-1_2019-20,944,5773
myreon-jones-1,2020-21,2020,myreon-jones-1_2020,21,1363.24,220.77,1250.5028,258.60925,myreon-jones-1_2020-21,945,6423
aaron-wheeler-2,2018-19,2018,aaron-wheeler-2_2018,19,2389.48,69.28,2173.5615,258.5408,aaron-wheeler-2_2018-19,946,1009
david-roddy-1,2019-20,2019,david-roddy-1_2019,20,2633.9700000000003,533.8,2092.6013,258.53812,david-roddy-1_2019-20,947,1350
hason-ward-1,2020-21,2020,hason-ward-1_2020,21,2242.4500000000003,173.66,2277.914,258.4237,hason-ward-1_2020-21,948,649
thomas-allen-1,2018-19,2018,thomas-allen-1_2018,19,1359.37,107.52,1310.6831,258.36407,thomas-allen-1_2018-19,949,6076
lucas-siewert-1,2018-19,2018,lucas-siewert-1_2018,19,1980.66,277.76,1961.291,258.27103,lucas-siewert-1_2018-19,950,2048
chaundee-brown-1,2018-19,2018,chaundee-brown-1_2018,19,2135,174.76,1716.1978,257.83044,chaundee-brown-1_2018-19,951,3580
brandon-johnson-56,2019-20,2019,brandon-johnson-56_2019,20,2167.9700000000003,337.7,1891.9105,257.82635,brandon-johnson-56_2019-20,952,2501
yor-anei-1,2018-19,2018,yor-anei-1_2018,19,2287.28,242.88,2095.28,257.8048,yor-anei-1_2018-19,953,1339
bryson-williams-1,2020-21,2020,bryson-williams-1_2020,21,1390.92,582.3599999999999,1611.8861,257.5295,bryson-williams-1_2020-21,954,4192
keegan-records-1,2021-22,2021,keegan-records-1_2021,22,2364.4,352.79999999999995,2332.7825,257.2247,keegan-records-1_2021-22,955,519
seth-lundy-1,2019-20,2019,seth-lundy-1_2019,20,2015.74,230.49,1718.5526,256.7874,seth-lundy-1_2019-20,956,3571
nate-johnson-6,2020-21,2020,nate-johnson-6_2020,21,1219,216.65,1379.1777,256.69016,nate-johnson-6_2020-21,957,5633
collin-welp-1,2019-20,2019,collin-welp-1_2019,20,2718.52,596.6999999999999,2294.8828,256.33847,collin-welp-1_2019-20,958,608
dzmitry-ryuny-1,2020-21,2020,dzmitry-ryuny-1_2020,21,1756.08,-41.25,2045.7899,256.33182,dzmitry-ryuny-1_2020-21,959,1572
jamal-bieniemy-1,2018-19,2018,jamal-bieniemy-1_2018,19,1330.65,127.36,1291.8811,256.30887,jamal-bieniemy-1_2018-19,960,6183
keonte-kennedy-1,2021-22,2021,keonte-kennedy-1_2021,22,1093,162.4,1574.3517,255.98717,keonte-kennedy-1_2021-22,961,4396
branden-carlson-1,2020-21,2020,branden-carlson-1_2020,21,2388.4,308.14000000000004,2246.3806,255.74873,branden-carlson-1_2020-21,962,749
josip-vrankic-1,2020-21,2020,josip-vrankic-1_2020,21,1804.63,347.09,2269.686,255.73955,josip-vrankic-1_2020-21,963,675
donald-carey-1,2019-20,2019,donald-carey-1_2019,20,1726.15,293.48,1304.287,255.2212,donald-carey-1_2019-20,964,6108
caleb-lohner-1,2020-21,2020,caleb-lohner-1_2020,21,2289.5,-52.47,2242.466,255.04707,caleb-lohner-1_2020-21,965,760
andre-kelly-1,2020-21,2020,andre-kelly-1_2020,21,2752.84,284.78,2462.2488,254.95921,andre-kelly-1_2020-21,966,288
kobe-brown-1,2020-21,2020,kobe-brown-1_2020,21,2614.76,379.95,2408.6077,254.95549,kobe-brown-1_2020-21,967,376
jahvon-blair-1,2019-20,2019,jahvon-blair-1_2019,20,1106.68,356.9,1295.256,254.70245,jahvon-blair-1_2019-20,968,6163
bodie-hume-1,2019-20,2019,bodie-hume-1_2019,20,2428.17,179.52,1867.7051,254.70027,bodie-hume-1_2019-20,969,2636
alex-lomax-1,2021-22,2021,alex-lomax-1_2021,22,1463.24,238.68,1465.8087,254.6707,alex-lomax-1_2021-22,970,5068
myles-johnson-1,2018-19,2018,myles-johnson-1_2018,19,2308.86,378.88000000000005,2522.8235,254.58522,myles-johnson-1_2018-19,971,223
zach-austin-1,2021-22,2021,zach-austin-1_2021,22,2182.92,210.25,2295.4424,254.5175,zach-austin-1_2021-22,972,606
myles-stute-1,2021-22,2021,myles-stute-1_2021,22,1915.88,0,1683.8629,254.45291,myles-stute-1_2021-22,973,3764
trey-jemison-1,2021-22,2021,trey-jemison-1_2021,22,2771.05,265.31,2583.0647,254.42284,trey-jemison-1_2021-22,974,164
nico-carvacho-1,2018-19,2018,nico-carvacho-1_2018,19,3274.6,150.99,3062.1707,254.35834,nico-carvacho-1_2018-19,975,12
kj-williams-1,2019-20,2019,kj-williams-1_2019,20,2505.25,169.04999999999998,2517.1245,254.2966,kj-williams-1_2019-20,976,231
tahjai-teague-1,2018-19,2018,tahjai-teague-1_2018,19,2712.24,435.6,2369.8508,254.16716,tahjai-teague-1_2018-19,977,443
garrison-brooks-1,2020-21,2020,garrison-brooks-1_2020,21,1922.38,171.81,2076.9326,253.76935,garrison-brooks-1_2020-21,978,1426
amauri-hardy-1,2019-20,2019,amauri-hardy-1_2019,20,969.88,-77.92,1174.969,253.68495,amauri-hardy-1_2019-20,979,6843
amari-williams-2,2021-22,2021,amari-williams-2_2021,22,3196.9999999999995,517.6,3113.6882,253.65703,amari-williams-2_2021-22,980,6
kevion-nolan-1,2021-22,2021,kevion-nolan-1_2021,22,1615.6,64.88,1508.9633,253.52896,kevion-nolan-1_2021-22,981,4790
marcus-hammond-4,2021-22,2021,marcus-hammond-4_2021,22,1388.87,128.25,1357.4158,253.14838,marcus-hammond-4_2021-22,982,5789
dexter-dennis-1,2019-20,2019,dexter-dennis-1_2019,20,1451,209.09,1721.669,252.9171,dexter-dennis-1_2019-20,983,3554
jacob-young-1,2020-21,2020,jacob-young-1_2020,21,1202.5600000000002,136.26000000000002,1165.8507,252.69145,jacob-young-1_2020-21,984,6892
chris-harris-3,2018-19,2018,chris-harris-3_2018,19,1980.04,335.4,2105.0176,252.62271,chris-harris-3_2018-19,985,1298
mj-walker-1,2018-19,2018,mj-walker-1_2018,19,928.29,140.94000000000003,1251.1256,252.40045,mj-walker-1_2018-19,986,6417
charles-pride-1,2021-22,2021,charles-pride-1_2021,22,1491.4,175.98,1762.1708,252.07782,charles-pride-1_2021-22,987,3295
brandon-slater-1,2020-21,2020,brandon-slater-1_2020,21,1394.29,461.28,1518.6931,252.0354,brandon-slater-1_2020-21,988,4729
alterique-gilbert-1,2018-19,2018,alterique-gilbert-1_2018,19,1154.04,70.29,1300.275,251.90137,alterique-gilbert-1_2018-19,989,6133
trenton-massner-1,2021-22,2021,trenton-massner-1_2021,22,1926.56,297.5,2022.2174,251.8212,trenton-massner-1_2021-22,990,1692
riley-battin-1,2019-20,2019,riley-battin-1_2019,20,1609.15,244.8,1797.5736,251.80632,riley-battin-1_2019-20,991,3056
harald-frey-1,2018-19,2018,harald-frey-1_2018,19,1472.6799999999998,337.07,1512.5986,251.72766,harald-frey-1_2018-19,992,4767
rondel-walker-1,2021-22,2021,rondel-walker-1_2021,22,1560.3,5.260000000000001,1471.5092,251.62573,rondel-walker-1_2021-22,993,5036
gabe-brown-2,2018-19,2018,gabe-brown-2_2018,19,1392.6,317.84,1435.7528,251.42444,gabe-brown-2_2018-19,994,5279
jaquori-mclaughlin-1,2019-20,2019,jaquori-mclaughlin-1_2019,20,1298.35,710.79,1412.439,251.39748,jaquori-mclaughlin-1_2019-20,995,5431
tj-bamba-1,2021-22,2021,tj-bamba-1_2021,22,1417.15,299.29999999999995,1655.1799,251.0837,tj-bamba-1_2021-22,996,3936
armaan-franklin-1,2021-22,2021,armaan-franklin-1_2021,22,1746.2199999999998,395.82,1485.6437,250.96599,armaan-franklin-1_2021-22,997,4937
taevion-kinsey-1,2020-21,2020,taevion-kinsey-1_2020,21,1121.09,-88.2,1514.5164,250.74216,taevion-kinsey-1_2020-21,998,4753
jalen-tate-1,2019-20,2019,jalen-tate-1_2019,20,1242.25,308.28000000000003,1606.9928,250.48962,jalen-tate-1_2019-20,999,4222
kai-jones-1,2019-20,2019,kai-jones-1_2019,20,1742.6699999999998,407.25,1972.4432,250.32947,kai-jones-1_2019-20,1000,1987
filip-rebraca-1,2021-22,2021,filip-rebraca-1_2021,22,2214.4,414.46,2165.9675,250.1362,filip-rebraca-1_2021-22,1001,1042
denzel-mahoney-1,2019-20,2019,denzel-mahoney-1_2019,20,1466.84,206.64,1446.9531,250.1097,denzel-mahoney-1_2019-20,1002,5193
cole-swider-1,2020-21,2020,cole-swider-1_2020,21,2140.15,390.08,1622.5614,249.95139,cole-swider-1_2020-21,1003,4128
lester-quinones-1,2019-20,2019,lester-quinones-1_2019,20,1791.73,376.77,1268.391,249.87192,lester-quinones-1_2019-20,1004,6314
kyler-edwards-1,2018-19,2018,kyler-edwards-1_2018,19,1403.15,394.08,1444.0728,249.86281,kyler-edwards-1_2018-19,1005,5214
nique-clifford-1,2021-22,2021,nique-clifford-1_2021,22,1864.54,0,2006.2627,249.22945,nique-clifford-1_2021-22,1006,1793
setric-millnerjr-1,2020-21,2020,setric-millnerjr-1_2020,21,1548.36,264.64000000000004,1781.2136,249.06796,setric-millnerjr-1_2020-21,1007,3168
quenton-jackson-1,2019-20,2019,quenton-jackson-1_2019,20,1318.12,195.84,1587.7786,248.95238,quenton-jackson-1_2019-20,1008,4317
kur-kuath-1,2020-21,2020,kur-kuath-1_2020,21,2314.36,367.38,2118.6643,248.8964,kur-kuath-1_2020-21,1009,1248
kalib-boone-1,2019-20,2019,kalib-boone-1_2019,20,2357.38,358.54999999999995,2151.691,248.86256,kalib-boone-1_2019-20,1010,1105
xavier-pinson-1,2020-21,2020,xavier-pinson-1_2020,21,1046.62,171.60000000000002,1350.4077,248.58067,xavier-pinson-1_2020-21,1011,5831
darien-jackson-1,2020-21,2020,darien-jackson-1_2020,21,1144.45,143.6,1564.8812,248.5676,darien-jackson-1_2020-21,1012,4448
neal-quinn-1,2021-22,2021,neal-quinn-1_2021,22,1924.24,251.1,2035.8005,248.27711,neal-quinn-1_2021-22,1013,1629
chaundee-brown-1,2019-20,2019,chaundee-brown-1_2019,20,1338.51,328.96000000000004,1754.269,247.75348,chaundee-brown-1_2019-20,1014,3345
mark-smith-5,2019-20,2019,mark-smith-5_2019,20,1296.64,167.89999999999998,1494.0583,247.73863,mark-smith-5_2019-20,1015,4881
darrion-trammell-1,2021-22,2021,darrion-trammell-1_2021,22,916.3,94.36,1225.9896,247.60762,darrion-trammell-1_2021-22,1016,6558
qudus-wahab-1,2020-21,2020,qudus-wahab-1_2020,21,2738.9,114.71999999999998,2557.752,247.59087,qudus-wahab-1_2020-21,1017,186
mike-jones-35,2021-22,2021,mike-jones-35_2021,22,1276.3,213.51,1425.5116,247.2607,mike-jones-35_2021-22,1018,5351
brad-greene-1,2019-20,2019,brad-greene-1_2019,20,2662.1200000000003,315.15,2713.3132,246.94154,brad-greene-1_2019-20,1019,90
colbey-ross-1,2018-19,2018,colbey-ross-1_2018,19,1565.84,258.44,1218.8552,246.8802,colbey-ross-1_2018-19,1020,6596
damien-jefferson-1,2018-19,2018,damien-jefferson-1_2018,19,1607.7800000000002,400.16,1783.9045,246.85463,damien-jefferson-1_2018-19,1021,3144
rayj-dennis-1,2021-22,2021,rayj-dennis-1_2021,22,1659.37,397.62,1585.0679,246.85226,rayj-dennis-1_2021-22,1022,4332
josip-vrankic-1,2018-19,2018,josip-vrankic-1_2018,19,1802.8,376.77,1987.6873,246.52667,josip-vrankic-1_2018-19,1023,1900
aaron-thompson-3,2019-20,2019,aaron-thompson-3_2019,20,1176.02,46.4,1267.1486,246.5127,aaron-thompson-3_2019-20,1024,6321
jaylin-williams-1,2019-20,2019,jaylin-williams-1_2019,20,1859.5,429.6599999999999,2158.889,246.2385,jaylin-williams-1_2019-20,1025,1072
tavin-lovan-1,2019-20,2019,tavin-lovan-1_2019,20,1384.12,304.05999999999995,1787.5775,246.14742,tavin-lovan-1_2019-20,1026,3115
thomas-bell-1,2020-21,2020,thomas-bell-1_2020,21,2094,277.2,2013.307,246.0991,thomas-bell-1_2020-21,1027,1749
fatts-russell-1,2018-19,2018,fatts-russell-1_2018,19,1254.67,716.85,1301.4674,245.88638,fatts-russell-1_2018-19,1028,6123
alfonso-plummer-1,2020-21,2020,alfonso-plummer-1_2020,21,886.6100000000001,352.03000000000003,1022.7266,245.86641,alfonso-plummer-1_2020-21,1029,7466
theo-john-2,2020-21,2020,theo-john-2_2020,21,2087.56,138.72,1974.9962,245.79523,theo-john-2_2020-21,1030,1972
pete-nance-1,2019-20,2019,pete-nance-1_2019,20,2690.2,400.2,2373.3718,245.79173,pete-nance-1_2019-20,1031,436
rayshaun-hammonds-1,2018-19,2018,rayshaun-hammonds-1_2018,19,2420.56,221.12,2256.634,245.69757,rayshaun-hammonds-1_2018-19,1032,717
richard-harward-1,2018-19,2018,richard-harward-1_2018,19,1911.9000000000003,119.97,2287.465,245.67386,richard-harward-1_2018-19,1033,631
